Sale ID,Date,Shop,Product,Quantity,Unit price
S000000452,2021-02-02,shop_12,BED_25,1.0,300.0
S000000453,2021-02-01,shop_13,BED_26,4.0,395.0
S000000454,2021-01-31,shop_14,BED_27,1.0,440.0
S000000455,2021-01-30,shop_15,TSH_28,1.0,20.0
S000000456,2021-01-29,shop_16,TSH_29,1.0,20.0
S000000457,2021-01-28,shop_17,TSH_30,2.0,22.0
S000000458,2021-01-27,shop_18,TSH_31,1.0,24.0
S000000459,2021-01-26,shop_19,TSH_32,3.0,24.0
S000000460,2021-01-25,shop_20,HOO_33,1.0,45.0
S000000461,2021-01-24,shop_21,HOO_34,2.0,48.0
S000000462,2021-01-23,shop_22,HOO_35,2.0,49.0
S000000463,2021-01-22,shop_23,SHO_36,1.0,60.0
S000000464,2021-01-21,shop_24,SHO_37,1.0,60.0
S000000465,2021-01-20,shop_25,SHO_38,1.0,60.0
S000000466,2021-01-19,shop_26,SHO_39,4.0,60.0
S000000467,2021-01-18,shop_27,SHO_40,1.0,60.0
S000000468,2021-01-17,shop_28,SHO_41,1.0,60.0
S000000469,2021-01-16,shop_29,TAB_42,1.0,210.0
S000000470,2021-01-15,shop_30,TAB_43,2.0,300.0
S000000471,2021-01-14,shop_31,CHA_44,1.0,60.0
S000000472,2021-01-13,shop_32,BED_45,3.0,150.0
S000000473,2021-01-12,shop_33,BED_46,1.0,300.0
S000000474,2021-01-11,shop_34,BED_47,2.0,395.0
S000000475,2021-01-10,shop_35,BED_48,2.0,440.0
S000000476,2021-01-09,shop_36,TSH_49,1.0,20.0
S000000477,2021-01-08,shop_37,TSH_50,1.0,20.0
S000000478,2021-01-07,shop_38,TSH_51,1.0,22.0
S000000479,2021-01-06,shop_39,TSH_52,4.0,24.0
S000000480,2021-02-04,shop_0,TSH_53,1.0,24.0
S000000481,2021-02-03,shop_1,HOO_54,1.0,45.0
S000000482,2021-02-02,shop_2,HOO_55,1.0,48.0
S000000483,2021-02-01,shop_3,HOO_56,2.0,49.0
S000000484,2021-01-31,shop_4,SHO_57,1.0,60.0
S000000485,2021-01-30,shop_5,SHO_58,3.0,60.0
S000000486,2021-01-29,shop_6,SHO_59,1.0,60.0
S000000487,2021-01-28,shop_7,SHO_60,2.0,60.0
S000000488,2021-01-27,shop_8,TAB_0,2.0,210.0
S000000489,2021-01-26,shop_9,TAB_1,1.0,300.0
S000000490,2021-01-25,shop_10,CHA_2,1.0,60.0
S000000491,2021-01-24,shop_11,BED_3,1.0,150.0
S000000492,2021-01-23,shop_12,BED_4,4.0,300.0
S000000493,2021-01-22,shop_13,BED_5,1.0,395.0
S000000494,2021-01-21,shop_14,BED_6,1.0,440.0
S000000495,2021-01-20,shop_15,TSH_7,1.0,20.0
S000000496,2021-01-19,shop_16,TSH_8,2.0,20.0
S000000497,2021-01-18,shop_17,TSH_9,1.0,22.0
S000000498,2021-01-17,shop_18,TSH_10,3.0,24.0
S000000499,2021-01-16,shop_19,TSH_11,1.0,24.0
S000000500,2021-01-15,shop_20,HOO_12,2.0,45.0
S000000501,2021-01-14,shop_21,HOO_13,2.0,48.0
S000000502,2021-01-13,shop_22,HOO_14,1.0,49.0
S000000503,2021-01-12,shop_23,SHO_15,1.0,60.0
S000000504,2021-01-11,shop_24,SHO_16,1.0,60.0
S000000505,2021-01-10,shop_25,SHO_17,4.0,60.0
S000000506,2021-01-09,shop_26,SHO_18,1.0,60.0
S000000507,2021-01-08,shop_27,SHO_19,1.0,60.0
S000000508,2021-01-07,shop_28,SHO_20,1.0,60.0
S000000509,2021-01-06,shop_29,TAB_21,2.0,210.0
S000000510,2021-02-04,shop_30,TAB_22,1.0,300.0
S000000511,2021-02-03,shop_31,CHA_23,3.0,60.0
S000000512,2021-02-02,shop_32,BED_24,1.0,150.0
S000000513,2021-02-01,shop_33,BED_25,2.0,300.0
S000000514,2021-01-31,shop_34,BED_26,2.0,395.0
S000000515,2021-01-30,shop_35,BED_27,1.0,440.0
S000000516,2021-01-29,shop_36,TSH_28,1.0,20.0
S000000517,2021-01-28,shop_37,TSH_29,1.0,20.0
S000000518,2021-01-27,shop_38,TSH_30,4.0,22.0
S000000519,2021-01-26,shop_39,TSH_31,1.0,24.0
S000000520,2021-01-25,shop_0,TSH_32,1.0,24.0
S000000521,2021-01-24,shop_1,HOO_33,1.0,45.0
S000000522,2021-01-23,shop_2,HOO_34,2.0,48.0
S000000523,2021-01-22,shop_3,HOO_35,1.0,49.0
S000000524,2021-01-21,shop_4,SHO_36,3.0,60.0
S000000525,2021-01-20,shop_5,SHO_37,1.0,60.0
S000000526,2021-01-19,shop_6,SHO_38,2.0,60.0
S000000527,2021-01-18,shop_7,SHO_39,2.0,60.0
S000000528,2021-01-17,shop_8,SHO_40,1.0,60.0
S000000529,2021-01-16,shop_9,SHO_41,1.0,60.0
S000000530,2021-01-15,shop_10,TAB_42,1.0,210.0
S000000531,2021-01-14,shop_11,TAB_43,4.0,300.0
S000000532,2021-01-13,shop_12,CHA_44,1.0,60.0
S000000533,2021-01-12,shop_13,BED_45,1.0,150.0
S000000534,2021-01-11,shop_14,BED_46,1.0,300.0
S000000535,2021-01-10,shop_15,BED_47,2.0,395.0
S000000536,2021-01-09,shop_16,BED_48,1.0,440.0
S000000537,2021-01-08,shop_17,TSH_49,3.0,20.0
S000000538,2021-01-07,shop_18,TSH_50,1.0,20.0
S000000539,2021-01-06,shop_19,TSH_51,2.0,22.0
S000000540,2021-02-04,shop_20,TSH_52,2.0,24.0
S000000541,2021-02-03,shop_21,TSH_53,1.0,24.0
S000000542,2021-02-02,shop_22,HOO_54,1.0,45.0
S000000543,2021-02-01,shop_23,HOO_55,1.0,48.0
S000000544,2021-01-31,shop_24,HOO_56,4.0,49.0
S000000545,2021-01-30,shop_25,SHO_57,1.0,60.0
S000000546,2021-01-29,shop_26,SHO_58,1.0,60.0
S000000547,2021-01-28,shop_27,SHO_59,1.0,60.0
S000000548,2021-01-27,shop_28,SHO_60,2.0,60.0
S000000549,2021-01-26,shop_29,TAB_0,1.0,210.0
S000000550,2021-01-25,shop_30,TAB_1,3.0,300.0
S000000551,2021-01-24,shop_31,CHA_2,1.0,60.0
S000000552,2021-01-23,shop_32,BED_3,2.0,150.0
S000000553,2021-01-22,shop_33,BED_4,2.0,300.0
S000000554,2021-01-21,shop_34,BED_5,1.0,395.0
S000000555,2021-01-20,shop_35,BED_6,1.0,440.0
S000000556,2021-01-19,shop_36,TSH_7,1.0,20.0
S000000557,2021-01-18,shop_37,TSH_8,4.0,20.0
S000000558,2021-01-17,shop_38,TSH_9,1.0,22.0
S000000559,2021-01-16,shop_39,TSH_10,1.0,24.0
S000000560,2021-01-15,shop_0,TSH_11,1.0,24.0
S000000561,2021-01-14,shop_1,HOO_12,2.0,45.0
S000000562,2021-01-13,shop_2,HOO_13,1.0,48.0
S000000563,2021-01-12,shop_3,HOO_14,3.0,49.0
S000000564,2021-01-11,shop_4,SHO_15,1.0,60.0
S000000565,2021-01-10,shop_5,SHO_16,2.0,60.0
S000000566,2021-01-09,shop_6,SHO_17,2.0,60.0
S000000567,2021-01-08,shop_7,SHO_18,1.0,60.0
S000000568,2021-01-07,shop_8,SHO_19,1.0,60.0
S000000569,2021-01-06,shop_9,SHO_20,1.0,60.0
S000000570,2021-02-04,shop_10,TAB_21,4.0,210.0
S000000571,2021-02-03,shop_11,TAB_22,1.0,300.0
S000000572,2021-02-02,shop_12,CHA_23,1.0,60.0
S000000573,2021-02-01,shop_13,BED_24,1.0,150.0
S000000574,2021-01-31,shop_14,BED_25,2.0,300.0
S000000575,2021-01-30,shop_15,BED_26,1.0,395.0
S000000576,2021-01-29,shop_16,BED_27,3.0,440.0
S000000577,2021-01-28,shop_17,TSH_28,1.0,20.0
S000000578,2021-01-27,shop_18,TSH_29,2.0,20.0
S000000579,2021-01-26,shop_19,TSH_30,2.0,22.0
S000000580,2021-01-25,shop_20,TSH_31,1.0,24.0
S000000581,2021-01-24,shop_21,TSH_32,1.0,24.0
S000000582,2021-01-23,shop_22,HOO_33,1.0,45.0
S000000583,2021-01-22,shop_23,HOO_34,4.0,48.0
S000000584,2021-01-21,shop_24,HOO_35,1.0,49.0
S000000585,2021-01-20,shop_25,SHO_36,1.0,60.0
S000000586,2021-01-19,shop_26,SHO_37,1.0,60.0
S000000587,2021-01-18,shop_27,SHO_38,2.0,60.0
S000000588,2021-01-17,shop_28,SHO_39,1.0,60.0
S000000589,2021-01-16,shop_29,SHO_40,3.0,60.0
S000000590,2021-01-15,shop_30,SHO_41,1.0,60.0
S000000591,2021-01-14,shop_31,TAB_42,2.0,210.0
S000000592,2021-01-13,shop_32,TAB_43,2.0,300.0
S000000593,2021-01-12,shop_33,CHA_44,1.0,60.0
S000000594,2021-01-11,shop_34,BED_45,1.0,150.0
S000000595,2021-01-10,shop_35,BED_46,1.0,300.0
S000000596,2021-01-09,shop_36,BED_47,4.0,395.0
S000000597,2021-01-08,shop_37,BED_48,1.0,440.0
S000000598,2021-01-07,shop_38,TSH_49,1.0,20.0
S000000599,2021-01-06,shop_39,TSH_50,1.0,20.0
S000000600,2021-02-04,shop_0,TSH_51,2.0,22.0
S000000601,2021-02-03,shop_1,TSH_52,1.0,24.0
S000000602,2021-02-02,shop_2,TSH_53,3.0,24.0
S000000603,2021-02-01,shop_3,HOO_54,1.0,45.0
S000000604,2021-01-31,shop_4,HOO_55,2.0,48.0
S000000605,2021-01-30,shop_5,HOO_56,2.0,49.0
S000000606,2021-01-29,shop_6,SHO_57,1.0,60.0
S000000607,2021-01-28,shop_7,SHO_58,1.0,60.0
S000000608,2021-01-27,shop_8,SHO_59,1.0,60.0
S000000609,2021-01-26,shop_9,SHO_60,4.0,60.0
S000000610,2021-01-25,shop_10,TAB_0,1.0,210.0
S000000611,2021-01-24,shop_11,TAB_1,1.0,300.0
S000000612,2021-01-23,shop_12,CHA_2,1.0,60.0
S000000613,2021-01-22,shop_13,BED_3,2.0,150.0
S000000614,2021-01-21,shop_14,BED_4,1.0,300.0
S000000615,2021-01-20,shop_15,BED_5,3.0,395.0
S000000616,2021-01-19,shop_16,BED_6,1.0,440.0
S000000617,2021-01-18,shop_17,TSH_7,2.0,20.0
S000000618,2021-01-17,shop_18,TSH_8,2.0,20.0
S000000619,2021-01-16,shop_19,TSH_9,1.0,22.0
S000000620,2021-01-15,shop_20,TSH_10,1.0,24.0
S000000621,2021-01-14,shop_21,TSH_11,1.0,24.0
S000000622,2021-01-13,shop_22,HOO_12,4.0,45.0
S000000623,2021-01-12,shop_23,HOO_13,1.0,48.0
S000000624,2021-01-11,shop_24,HOO_14,1.0,49.0
S000000625,2021-01-10,shop_25,SHO_15,1.0,60.0
S000000626,2021-01-09,shop_26,SHO_16,2.0,60.0
S000000627,2021-01-08,shop_27,SHO_17,1.0,60.0
S000000628,2021-01-07,shop_28,SHO_18,3.0,60.0
S000000629,2021-01-06,shop_29,SHO_19,1.0,60.0
S000000630,2021-02-04,shop_30,SHO_20,2.0,60.0
S000000631,2021-02-03,shop_31,TAB_21,2.0,210.0
S000000632,2021-02-02,shop_32,TAB_22,1.0,300.0
S000000633,2021-02-01,shop_33,CHA_23,1.0,60.0
S000000634,2021-01-31,shop_34,BED_24,1.0,150.0
S000000635,2021-01-30,shop_35,BED_25,4.0,300.0
S000000636,2021-01-29,shop_36,BED_26,1.0,395.0
S000000637,2021-01-28,shop_37,BED_27,1.0,440.0
S000000638,2021-01-27,shop_38,TSH_28,1.0,20.0
S000000639,2021-01-26,shop_39,TSH_29,2.0,20.0
S000000640,2021-01-25,shop_0,TSH_30,1.0,22.0
S000000641,2021-01-24,shop_1,TSH_31,3.0,24.0
S000000642,2021-01-23,shop_2,TSH_32,1.0,24.0
S000000643,2021-01-22,shop_3,HOO_33,2.0,45.0
S000000644,2021-01-21,shop_4,HOO_34,2.0,48.0
S000000645,2021-01-20,shop_5,HOO_35,1.0,49.0
S000000646,2021-01-19,shop_6,SHO_36,1.0,60.0
S000000647,2021-01-18,shop_7,SHO_37,1.0,60.0
S000000648,2021-01-17,shop_8,SHO_38,4.0,60.0
S000000649,2021-01-16,shop_9,SHO_39,1.0,60.0
S000000650,2021-01-15,shop_10,SHO_40,1.0,60.0
S000000651,2021-01-14,shop_11,SHO_41,1.0,60.0
S000000652,2021-01-13,shop_12,TAB_42,2.0,210.0
S000000653,2021-01-12,shop_13,TAB_43,1.0,300.0
S000000654,2021-01-11,shop_14,CHA_44,3.0,60.0
S000000655,2021-01-10,shop_15,BED_45,1.0,150.0
S000000656,2021-01-09,shop_16,BED_46,2.0,300.0
S000000657,2021-01-08,shop_17,BED_47,2.0,395.0
S000000658,2021-01-07,shop_18,BED_48,1.0,440.0
S000000659,2021-01-06,shop_19,TSH_49,1.0,20.0
S000000660,2021-02-04,shop_20,TSH_50,1.0,20.0
S000000661,2021-02-03,shop_21,TSH_51,4.0,22.0
S000000662,2021-02-02,shop_22,TSH_52,1.0,24.0
S000000663,2021-02-01,shop_23,TSH_53,1.0,24.0
S000000664,2021-01-31,shop_24,HOO_54,1.0,45.0
S000000665,2021-01-30,shop_25,HOO_55,2.0,48.0
S000000666,2021-01-29,shop_26,HOO_56,1.0,49.0
S000000667,2021-01-28,shop_27,SHO_57,3.0,60.0
S000000668,2021-01-27,shop_28,SHO_58,1.0,60.0
S000000669,2021-01-26,shop_29,SHO_59,2.0,60.0
S000000670,2021-01-25,shop_30,SHO_60,2.0,60.0
S000000671,2021-01-24,shop_31,TAB_0,1.0,210.0
S000000672,2021-01-23,shop_32,TAB_1,1.0,300.0
S000000673,2021-01-22,shop_33,CHA_2,1.0,60.0
S000000674,2021-01-21,shop_34,BED_3,4.0,150.0
S000000675,2021-01-20,shop_35,BED_4,1.0,300.0
S000000676,2021-01-19,shop_36,BED_5,1.0,395.0
S000000677,2021-01-18,shop_37,BED_6,1.0,440.0
S000000678,2021-01-17,shop_38,TSH_7,2.0,20.0
S000000679,2021-01-16,shop_39,TSH_8,1.0,20.0
S000000680,2021-01-15,shop_0,TSH_9,3.0,22.0
S000000681,2021-01-14,shop_1,TSH_10,1.0,24.0
S000000682,2021-01-13,shop_2,TSH_11,2.0,24.0
S000000683,2021-01-12,shop_3,HOO_12,2.0,45.0
S000000684,2021-01-11,shop_4,HOO_13,1.0,48.0
S000000685,2021-01-10,shop_5,HOO_14,1.0,49.0
S000000686,2021-01-09,shop_6,SHO_15,1.0,60.0
S000000687,2021-01-08,shop_7,SHO_16,4.0,60.0
S000000688,2021-01-07,shop_8,SHO_17,1.0,60.0
S000000689,2021-01-06,shop_9,SHO_18,1.0,60.0
S000000690,2021-02-04,shop_10,SHO_19,1.0,60.0
S000000691,2021-02-03,shop_11,SHO_20,2.0,60.0
S000000692,2021-02-02,shop_12,TAB_21,1.0,210.0
S000000693,2021-02-01,shop_13,TAB_22,3.0,300.0
S000000694,2021-01-31,shop_14,CHA_23,1.0,60.0
S000000695,2021-01-30,shop_15,BED_24,2.0,150.0
S000000696,2021-01-29,shop_16,BED_25,2.0,300.0
S000000697,2021-01-28,shop_17,BED_26,1.0,395.0
S000000698,2021-01-27,shop_18,BED_27,1.0,440.0
S000000699,2021-01-26,shop_19,TSH_28,1.0,20.0
S000000700,2021-01-25,shop_20,TSH_29,4.0,20.0
S000000701,2021-01-24,shop_21,TSH_30,1.0,22.0
S000000702,2021-01-23,shop_22,TSH_31,1.0,24.0
S000000703,2021-01-22,shop_23,TSH_32,1.0,24.0
S000000704,2021-01-21,shop_24,HOO_33,2.0,45.0
S000000705,2021-01-20,shop_25,HOO_34,1.0,48.0
S000000706,2021-01-19,shop_26,HOO_35,3.0,49.0
S000000707,2021-01-18,shop_27,SHO_36,1.0,60.0
S000000708,2021-01-17,shop_28,SHO_37,2.0,60.0
S000000709,2021-01-16,shop_29,SHO_38,2.0,60.0
S000000710,2021-01-15,shop_30,SHO_39,1.0,60.0
S000000711,2021-01-14,shop_31,SHO_40,1.0,60.0
S000000712,2021-01-13,shop_32,SHO_41,1.0,60.0
S000000713,2021-01-12,shop_33,TAB_42,4.0,210.0
S000000714,2021-01-11,shop_34,TAB_43,1.0,300.0
S000000715,2021-01-10,shop_35,CHA_44,1.0,60.0
S000000716,2021-01-09,shop_36,BED_45,1.0,150.0
S000000717,2021-01-08,shop_37,BED_46,2.0,300.0
S000000718,2021-01-07,shop_38,BED_47,1.0,395.0
S000000719,2021-01-06,shop_39,BED_48,3.0,440.0
S000000720,2021-02-04,shop_0,TSH_49,1.0,20.0
S000000721,2021-02-03,shop_1,TSH_50,2.0,20.0
S000000722,2021-02-02,shop_2,TSH_51,2.0,22.0
S000000723,2021-02-01,shop_3,TSH_52,1.0,24.0
S000000724,2021-01-31,shop_4,TSH_53,1.0,24.0
S000000725,2021-01-30,shop_5,HOO_54,1.0,45.0
S000000726,2021-01-29,shop_6,HOO_55,4.0,48.0
S000000727,2021-01-28,shop_7,HOO_56,1.0,49.0
S000000728,2021-01-27,shop_8,SHO_57,1.0,60.0
S000000729,2021-01-26,shop_9,SHO_58,1.0,60.0
S000000730,2021-01-25,shop_10,SHO_59,2.0,60.0
S000000731,2021-01-24,shop_11,SHO_60,1.0,60.0
S000000732,2021-01-23,shop_12,TAB_0,3.0,210.0
S000000733,2021-01-22,shop_13,TAB_1,1.0,300.0
S000000734,2021-01-21,shop_14,CHA_2,2.0,60.0
S000000735,2021-01-20,shop_15,BED_3,2.0,150.0
S000000736,2021-01-19,shop_16,BED_4,1.0,300.0
S000000737,2021-01-18,shop_17,BED_5,1.0,395.0
S000000738,2021-01-17,shop_18,BED_6,1.0,440.0
S000000739,2021-01-16,shop_19,TSH_7,4.0,20.0
S000000740,2021-01-15,shop_20,TSH_8,1.0,20.0
S000000741,2021-01-14,shop_21,TSH_9,1.0,22.0
S000000742,2021-01-13,shop_22,TSH_10,1.0,24.0
S000000743,2021-01-12,shop_23,TSH_11,2.0,24.0
S000000744,2021-01-11,shop_24,HOO_12,1.0,45.0
S000000745,2021-01-10,shop_25,HOO_13,3.0,48.0
S000000746,2021-01-09,shop_26,HOO_14,1.0,49.0
S000000747,2021-01-08,shop_27,SHO_15,2.0,60.0
S000000748,2021-01-07,shop_28,SHO_16,2.0,60.0
S000000749,2021-01-06,shop_29,SHO_17,1.0,60.0
S000000750,2021-02-04,shop_30,SHO_18,1.0,60.0
S000000751,2021-02-03,shop_31,SHO_19,1.0,60.0
S000000752,2021-02-02,shop_32,SHO_20,4.0,60.0
S000000753,2021-02-01,shop_33,TAB_21,1.0,210.0
S000000754,2021-01-31,shop_34,TAB_22,1.0,300.0
S000000755,2021-01-30,shop_35,CHA_23,1.0,60.0
S000000756,2021-01-29,shop_36,BED_24,2.0,150.0
S000000757,2021-01-28,shop_37,BED_25,1.0,300.0
S000000758,2021-01-27,shop_38,BED_26,3.0,395.0
S000000759,2021-01-26,shop_39,BED_27,1.0,440.0
S000000760,2021-01-25,shop_0,TSH_28,2.0,20.0
S000000761,2021-01-24,shop_1,TSH_29,2.0,20.0
S000000762,2021-01-23,shop_2,TSH_30,1.0,22.0
S000000763,2021-01-22,shop_3,TSH_31,1.0,24.0
S000000764,2021-01-21,shop_4,TSH_32,1.0,24.0
S000000765,2021-01-20,shop_5,HOO_33,4.0,45.0
S000000766,2021-01-19,shop_6,HOO_34,1.0,48.0
S000000767,2021-01-18,shop_7,HOO_35,1.0,49.0
S000000768,2021-01-17,shop_8,SHO_36,1.0,60.0
S000000769,2021-01-16,shop_9,SHO_37,2.0,60.0
S000000770,2021-01-15,shop_10,SHO_38,1.0,60.0
S000000771,2021-01-14,shop_11,SHO_39,3.0,60.0
S000000772,2021-01-13,shop_12,SHO_40,1.0,60.0
S000000773,2021-01-12,shop_13,SHO_41,2.0,60.0
S000000774,2021-01-11,shop_14,TAB_42,2.0,210.0
S000000775,2021-01-10,shop_15,TAB_43,1.0,300.0
S000000776,2021-01-09,shop_16,CHA_44,1.0,60.0
S000000777,2021-01-08,shop_17,BED_45,1.0,150.0
S000000778,2021-01-07,shop_18,BED_46,4.0,300.0
S000000779,2021-01-06,shop_19,BED_47,1.0,395.0
S000000780,2021-02-04,shop_20,BED_48,1.0,440.0
S000000781,2021-02-03,shop_21,TSH_49,1.0,20.0
S000000782,2021-02-02,shop_22,TSH_50,2.0,20.0
S000000783,2021-02-01,shop_23,TSH_51,1.0,22.0
S000000784,2021-01-31,shop_24,TSH_52,3.0,24.0
S000000785,2021-01-30,shop_25,TSH_53,1.0,24.0
S000000786,2021-01-29,shop_26,HOO_54,2.0,45.0
S000000787,2021-01-28,shop_27,HOO_55,2.0,48.0
S000000788,2021-01-27,shop_28,HOO_56,1.0,49.0
S000000789,2021-01-26,shop_29,SHO_57,1.0,60.0
S000000790,2021-01-25,shop_30,SHO_58,1.0,60.0
S000000791,2021-01-24,shop_31,SHO_59,4.0,60.0
S000000792,2021-01-23,shop_32,SHO_60,1.0,60.0
S000000793,2021-01-22,shop_33,TAB_0,1.0,210.0
S000000794,2021-01-21,shop_34,TAB_1,1.0,300.0
S000000795,2021-01-20,shop_35,CHA_2,2.0,60.0
S000000796,2021-01-19,shop_36,BED_3,1.0,150.0
S000000797,2021-01-18,shop_37,BED_4,3.0,300.0
S000000798,2021-01-17,shop_38,BED_5,1.0,395.0
S000000799,2021-01-16,shop_39,BED_6,2.0,440.0
S000000800,2021-01-15,shop_0,TSH_7,2.0,20.0
S000000801,2021-01-14,shop_1,TSH_8,1.0,20.0
S000000802,2021-01-13,shop_2,TSH_9,1.0,22.0
S000000803,2021-01-12,shop_3,TSH_10,1.0,24.0
S000000804,2021-01-11,shop_4,TSH_11,4.0,24.0
S000000805,2021-01-10,shop_5,HOO_12,1.0,45.0
S000000806,2021-01-09,shop_6,HOO_13,1.0,48.0
S000000807,2021-01-08,shop_7,HOO_14,1.0,49.0
S000000808,2021-01-07,shop_8,SHO_15,2.0,60.0
S000000809,2021-01-06,shop_9,SHO_16,1.0,60.0
S000000810,2021-02-04,shop_10,SHO_17,3.0,60.0
S000000811,2021-02-03,shop_11,SHO_18,1.0,60.0
S000000812,2021-02-02,shop_12,SHO_19,2.0,60.0
S000000813,2021-02-01,shop_13,SHO_20,2.0,60.0
S000000814,2021-01-31,shop_14,TAB_21,1.0,210.0
S000000815,2021-01-30,shop_15,TAB_22,1.0,300.0
S000000816,2021-01-29,shop_16,CHA_23,1.0,60.0
S000000817,2021-01-28,shop_17,BED_24,4.0,150.0
S000000818,2021-01-27,shop_18,BED_25,1.0,300.0
S000000819,2021-01-26,shop_19,BED_26,1.0,395.0
S000000820,2021-01-25,shop_20,BED_27,1.0,440.0
S000000821,2021-01-24,shop_21,TSH_28,2.0,20.0
S000000822,2021-01-23,shop_22,TSH_29,1.0,20.0
S000000823,2021-01-22,shop_23,TSH_30,3.0,22.0
S000000824,2021-01-21,shop_24,TSH_31,1.0,24.0
S000000825,2021-01-20,shop_25,TSH_32,2.0,24.0
S000000826,2021-01-19,shop_26,HOO_33,2.0,45.0
S000000827,2021-01-18,shop_27,HOO_34,1.0,48.0
S000000828,2021-01-17,shop_28,HOO_35,1.0,49.0
S000000829,2021-01-16,shop_29,SHO_36,1.0,60.0
S000000830,2021-01-15,shop_30,SHO_37,4.0,60.0
S000000831,2021-01-14,shop_31,SHO_38,1.0,60.0
S000000832,2021-01-13,shop_32,SHO_39,1.0,60.0
S000000833,2021-01-12,shop_33,SHO_40,1.0,60.0
S000000834,2021-01-11,shop_34,SHO_41,2.0,60.0
S000000835,2021-01-10,shop_35,TAB_42,1.0,210.0
S000000836,2021-01-09,shop_36,TAB_43,3.0,300.0
S000000837,2021-01-08,shop_37,CHA_44,1.0,60.0
S000000838,2021-01-07,shop_38,BED_45,2.0,150.0
S000000839,2021-01-06,shop_39,BED_46,2.0,300.0
S000000840,2021-02-04,shop_0,BED_47,1.0,395.0
S000000841,2021-02-03,shop_1,BED_48,1.0,440.0
S000000842,2021-02-02,shop_2,TSH_49,1.0,20.0
S000000843,2021-02-01,shop_3,TSH_50,4.0,20.0
S000000844,2021-01-31,shop_4,TSH_51,1.0,22.0
S000000845,2021-01-30,shop_5,TSH_52,1.0,24.0
S000000846,2021-01-29,shop_6,TSH_53,1.0,24.0
S000000847,2021-01-28,shop_7,HOO_54,2.0,45.0
S000000848,2021-01-27,shop_8,HOO_55,1.0,48.0
S000000849,2021-01-26,shop_9,HOO_56,3.0,49.0
S000000850,2021-01-25,shop_10,SHO_57,1.0,60.0
S000000851,2021-01-24,shop_11,SHO_58,2.0,60.0
S000000852,2021-01-23,shop_12,SHO_59,2.0,60.0
S000000853,2021-01-22,shop_13,SHO_60,1.0,60.0
S000000854,2021-01-21,shop_14,TAB_0,1.0,210.0
S000000855,2021-01-20,shop_15,TAB_1,1.0,300.0
S000000856,2021-01-19,shop_16,CHA_2,4.0,60.0
S000000857,2021-01-18,shop_17,BED_3,1.0,150.0
S000000858,2021-01-17,shop_18,BED_4,1.0,300.0
S000000859,2021-01-16,shop_19,BED_5,1.0,395.0
S000000860,2021-01-15,shop_20,BED_6,2.0,440.0
S000000861,2021-01-14,shop_21,TSH_7,1.0,20.0
S000000862,2021-01-13,shop_22,TSH_8,3.0,20.0
S000000863,2021-01-12,shop_23,TSH_9,1.0,22.0
S000000864,2021-01-11,shop_24,TSH_10,2.0,24.0
S000000865,2021-01-10,shop_25,TSH_11,2.0,24.0
S000000866,2021-01-09,shop_26,HOO_12,1.0,45.0
S000000867,2021-01-08,shop_27,HOO_13,1.0,48.0
S000000868,2021-01-07,shop_28,HOO_14,1.0,49.0
S000000869,2021-01-06,shop_29,SHO_15,4.0,60.0
S000000870,2021-02-04,shop_30,SHO_16,1.0,60.0
S000000871,2021-02-03,shop_31,SHO_17,1.0,60.0
S000000872,2021-02-02,shop_32,SHO_18,1.0,60.0
S000000873,2021-02-01,shop_33,SHO_19,2.0,60.0
S000000874,2021-01-31,shop_34,SHO_20,1.0,60.0
S000000875,2021-01-30,shop_35,TAB_21,3.0,210.0
S000000876,2021-01-29,shop_36,TAB_22,1.0,300.0
S000000877,2021-01-28,shop_37,CHA_23,2.0,60.0
S000000878,2021-01-27,shop_38,BED_24,2.0,150.0
S000000879,2021-01-26,shop_39,BED_25,1.0,300.0
S000000880,2021-01-25,shop_0,BED_26,1.0,395.0
S000000881,2021-01-24,shop_1,BED_27,1.0,440.0
S000000882,2021-01-23,shop_2,TSH_28,4.0,20.0
S000000883,2021-01-22,shop_3,TSH_29,1.0,20.0
S000000884,2021-01-21,shop_4,TSH_30,1.0,22.0
S000000885,2021-01-20,shop_5,TSH_31,1.0,24.0
S000000886,2021-01-19,shop_6,TSH_32,2.0,24.0
S000000887,2021-01-18,shop_7,HOO_33,1.0,45.0
S000000888,2021-01-17,shop_8,HOO_34,3.0,48.0
S000000889,2021-01-16,shop_9,HOO_35,1.0,49.0
S000000890,2021-01-15,shop_10,SHO_36,2.0,60.0
S000000891,2021-01-14,shop_11,SHO_37,2.0,60.0
S000000892,2021-01-13,shop_12,SHO_38,1.0,60.0
S000000893,2021-01-12,shop_13,SHO_39,1.0,60.0
S000000894,2021-01-11,shop_14,SHO_40,1.0,60.0
S000000895,2021-01-10,shop_15,SHO_41,4.0,60.0
S000000896,2021-01-09,shop_16,TAB_42,1.0,210.0
S000000897,2021-01-08,shop_17,TAB_43,1.0,300.0
S000000898,2021-01-07,shop_18,CHA_44,1.0,60.0
S000000899,2021-01-06,shop_19,BED_45,2.0,150.0
S000000900,2021-02-04,shop_20,BED_46,1.0,300.0
S000000901,2021-02-03,shop_21,BED_47,3.0,395.0
S000000902,2021-02-02,shop_22,BED_48,1.0,440.0
S000000903,2021-02-01,shop_23,TSH_49,2.0,20.0
S000000904,2021-01-31,shop_24,TSH_50,2.0,20.0
